"filename", "language", "YAML", "XML", "C++", "Markdown", "JSON", "Dart", "Gradle", "Java Properties", "Ruby", "HTML", "Swift", "comment", "blank", "total"
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/db/expense_small_category/expense_small_category_repository.dart", "Dart", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 5, 7, 22
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/calendar/calendar_tile_entity.dart", "Dart", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 3, 18
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/calendar/calendar_tile_entity.freezed.dart", "Dart", 0, 0, 0, 0, 0, 226, 0, 0, 0, 0, 0, 15, 23, 264
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/category_card_value/all_category_card_value/all_category_card_entity.dart", "Dart", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 3, 19
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/category_card_value/all_category_card_value/all_category_card_entity.freezed.dart", "Dart", 0, 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 20, 27, 338
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/category_card_value/category_card_value/category_card_entity.dart", "Dart", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 2, 14
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/category_card_value/category_card_value/category_card_entity.freezed.dart", "Dart", 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 16, 26, 188
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/category_card_value/category_card_value/small_category_tile_entity/small_category_tile_entity.dart", "Dart", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 2, 3, 20
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/category_card_value/category_card_value/small_category_tile_entity/small_category_tile_entity.freezed.dart", "Dart", 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 15, 26, 231
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/category_card_value/category_card_value/small_category_tile_entity/small_category_tile_entity.g.dart", "Dart", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 4, 5, 27
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/category_card_value/category_card_value/small_category_tile_entity/small_category_tile_repository.dart", "Dart", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 5, 15
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/expense_history_tile_value/expense_history_tile_group_value.dart", "Dart", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 4, 16
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/expense_history_tile_value/expense_history_tile_group_value.freezed.dart", "Dart", 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 16, 23, 180
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/expense_history_tile_value/expense_history_tile_value/expense_history_tile_value.dart", "Dart", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 2, 4, 22
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain/ui_value/expense_history_tile_value/expense_history_tile_value/expense_history_tile_value.freezed.dart", "Dart", 0, 0, 0, 0, 0, 280, 0, 0, 0, 0, 0, 15, 23, 318
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/domain_service/month_period_service/month_period_service.dart", "Dart", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 16, 20, 82
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/main.dart", "Dart", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 1, 3, 68
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/model/assets_conecter/category_handler.dart", "Dart", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 1, 11, 55
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/model/database_helper.dart", "Dart", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 33, 17, 122
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/model/db_delete_impl.dart", "Dart", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 6, 15
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/model/db_read_impl.dart", "Dart", 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 57, 25, 226
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/model/sql_sentence.dart", "Dart", 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 1, 17, 170
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/model/tableNameKey.dart", "Dart", 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 24, 142
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/providerLogger.dart", "Dart", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 2, 8, 53
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/repository/aggregation_start_day_repository.dart", "Dart", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 4, 15
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/repository/all_category_repository.dart", "Dart", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 5, 8, 48
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/repository/big_category_repository.dart", "Dart", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 3, 11, 54
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/repository/category_repository.dart", "Dart", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 3, 6, 58
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/repository/daily_expense_repository.dart", "Dart", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 4, 11, 39
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/repository/expense_repository.dart", "Dart", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 2, 9, 69
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/repository/small_category_repository.dart", "Dart", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 5, 11, 76
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/repository/small_category_tile_repository.dart", "Dart", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 11, 8, 55
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/repository/tbl003_record/tbl003_record.dart", "Dart", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 4, 9, 44
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/repository/tbl003_record/tbl003_record.freezed.dart", "Dart", 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 15, 26, 212
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/repository/tbl003_record/tbl003_record.g.dart", "Dart", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 4, 5, 24
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/util/extension/datetime_extension.dart", "Dart", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/util/extension/media_query_extension.dart", "Dart", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 3, 5, 31
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/util/number_text_input_formatter.dart", "Dart", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 1, 53
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/util/screen_size_func.dart", "Dart", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 5, 4, 31
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/util/util.dart", "Dart", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 4, 5, 48
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/component/app_exception.dart", "Dart", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 2, 13
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/component/failure_snackbar.dart", "Dart", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 1, 3, 24
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/component/loading.dart", "Dart", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/component/success_snackbar.dart", "Dart", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 1, 3, 24
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/foundation.dart", "Dart", 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 11, 16, 137
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/home/calendar/calendar_area.dart", "Dart", 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 29, 33, 201
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/home/calendar/date_box.dart", "Dart", 0, 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 7, 17, 232
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/home/calendar_next_arrow_button.dart", "Dart", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 4, 23
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/home/calendar_previous_arrow_button.dart", "Dart", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 4, 23
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/home/expense_history/exense_history_tile.dart", "Dart", 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 19, 16, 260
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/home/expense_history/expence_history_list_area.dart", "Dart", 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 16, 25, 171
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/home/home.dart", "Dart", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 3, 7, 51
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/other_page/budget_setting_page.dart", "Dart", 0, 0, 0, 0, 0, 435, 0, 0, 0, 0, 0, 99, 55, 589
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/other_page/category_setting_page.dart", "Dart", 0, 0, 0, 0, 0, 514, 0, 0, 0, 0, 0, 101, 62, 677
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/other_page/check_box.dart", "Dart", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 4, 36
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/other_page/color_select_page.dart", "Dart", 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 7, 12, 130
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/other_page/icon_select_page.dart", "Dart", 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 7, 12, 136
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/other_page/small_category_edit_page.dart", "Dart", 0, 0, 0, 0, 0, 580, 0, 0, 0, 0, 0, 133, 81, 794
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/presentation_mixin.dart", "Dart", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 3, 9, 41
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/register_page/category_area/category_area.dart", "Dart", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 14, 18, 130
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/register_page/category_area/icon_box/none_icon_button.dart", "Dart", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 1, 6, 44
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/register_page/category_area/icon_box/normal_icon_button.dart", "Dart", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 1, 9, 70
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/register_page/category_area/icon_box/selected_icon_button.dart", "Dart", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 1, 9, 66
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/register_page/input_molecule/date_input_field.dart", "Dart", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 6, 11, 89
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/register_page/input_molecule/expense_input_field.dart", "Dart", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 24, 19, 123
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/register_page/input_molecule/memo_input_field.dart", "Dart", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 23, 18, 113
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/register_page/submit_expense_button.dart", "Dart", 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 14, 15, 99
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/register_page/torok.dart", "Dart", 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 12, 32, 141
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/third_page/next_arrow_button.dart", "Dart", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 2, 4, 24
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/third_page/prediction_graph.dart", "Dart", 0, 0, 0, 0, 0, 473, 0, 0, 0, 0, 0, 97, 113, 683
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/third_page/previous_arrow_button.dart", "Dart", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 2, 4, 24
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/third_page/third_page.dart", "Dart", 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 14, 22, 176
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/third_page/tile/all_category_sum_tile.dart", "Dart", 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 0, 27, 20, 308
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/third_page/tile/all_category_tile_area.dart", "Dart", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 5, 25
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/third_page/tile/category_sum_tile.dart", "Dart", 0, 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 34, 28, 377
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view/third_page/tile/category_tile_area.dart", "Dart", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 2, 4, 32
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/category_sum_getter.dart", "Dart", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 12
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/middle_provider/resolved_all_category_tile_entity_provider/resolved_all_category_tile_entity_provider.dart", "Dart", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 3, 4, 17
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/middle_provider/resolved_all_category_tile_entity_provider/resolved_category_tile_entity_provider.dart", "Dart", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 4, 16
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/middle_provider/resolved_all_category_tile_entity_provider/resolved_expense_history_value_provider.dart", "Dart", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 4, 16
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/reference_day_impl.dart", "Dart", 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 11, 8, 89
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/state/calendar_page/is_datebox_selected/is_datebox_selected.dart", "Dart", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 2, 14
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/state/calendar_page/page_controller/calendar_page_controller.dart", "Dart", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 4, 4, 26
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/state/calendar_page/page_controller/calendar_page_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 7, 6, 28
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/state/category_edit_page/edit_mode.dart", "Dart", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 2, 4, 19
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/state/category_edit_page/edit_mode.g.dart", "Dart", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 7, 6, 27
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/state/date_scope/date_scope.dart", "Dart", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/state/date_scope/entity/date_scope_entity.dart", "Dart", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/state/date_scope/entity/date_scope_entity.freezed.dart", "Dart", 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 15, 26, 168
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/state/date_scope/selected_datetime/selected_datetime.dart", "Dart", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 2, 5, 28
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/state/date_scope/selected_datetime/selected_datetime.g.dart", "Dart", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 7, 6, 28
"/Users/puruwo/dev/flutter/kakeibo_v3/lib/view_model/state/date_scope/selected_period/selected_period.dart", "Dart", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
